signal_date,net_return,ending_nav,group
20141031,0.030263993950797152,1.767082546683735,5
20141031,0.021586499165247908,1.6869256802968082,6
20141031,0.04550650176058202,1.8866733537501053,7
20141031,0.0480031667212526,1.9010461294426433,8
20141031,0.05003448977684721,2.051934148245773,9
20141031,0.05346239402119646,2.0645480039395694,10
20141128,-0.0471010195022592,1.6132595224677475,1
20141128,-0.03261561390040102,1.4951302574296315,2
20141128,-0.0222602046265461,1.575650998784888,3
20141128,-0.0442827861723637,1.6767293845526525,4
20141128,-0.009180172174324097,1.7508604246589352,5
20141128,-0.031319696227119054,1.6340916804321861,6
20141128,-0.05166584797356788,1.7891967750794708,7
20141128,-0.03330398675171187,1.8377337143332924,8
20141128,-0.06539802814136664,1.917741701074565,9
20141128,0.04440651029463627,2.156227376130283,10
20141231,0.059141721098722844,1.7086704672053938,1
20141231,0.052504270925633145,1.5736309815348284,2
20141231,0.07024054699418603,1.686325586811474,3
20141231,0.07644194368343848,1.804901837738993,4
20141231,0.07548287937571607,1.8830204108971806,5
20141231,0.06270558496109602,1.7365583551337467,6
20141231,0.09281207503217259,1.955255840415468,7
20141231,0.08822796705086522,1.999873223929754,8
20141231,0.08535117966899985,2.0814232175617136,9
20141231,0.08553962790044012,2.3406702635532097,10
20150130,0.08892222915348502,1.8606092540380241,1
20150130,0.09048510408959465,1.7160211446976184,2
20150130,0.11321110394321332,1.877236368102088,3
20150130,0.09942312278570298,1.984350814768658,4
20150130,0.12254688263473423,2.1137786921902064,5
20150130,0.10136298568845281,1.9125810948323319,6
20150130,0.08770326902458758,2.126738169399322,7
20150130,0.10148524741087273,2.202830852850645,8
20150130,0.08835084980650731,2.2653187276402855,9
20150130,0.08419936728587674,2.5377532187692564,10
20150227,0.19781625150955628,2.2286680021958176,1
20150227,0.18464518692652754,2.032876189730184,2
20150227,0.19598118695675382,2.2451393797211208,3
20150227,0.21883624646526645,2.418598698742924,4
20150227,0.19573286696382697,2.5275146557396444,5
20150227,0.2057678328633119,2.3061287618913213,6
20150227,0.18993142240066052,2.530672574987112,7
20150227,0.18664332585188337,2.61397452951583,8
20150227,0.24429408921776963,2.818722702997126,9
20150227,0.18465752398428115,3.006368444630327,10
20150331,0.1567167726337133,2.5779376587719716,1
20150331,0.15737207804944142,2.3527941401252535,2
20150331,0.17118423724209353,2.6294718519408677,3
20150331,0.11578599587368421,2.6986385576956704,4
20150331,0.13629753280523849,2.87200866744604,5
20150331,0.15750300827009633,2.669350979347397,6
20150331,0.19383140366323093,3.0211963924089074,7
20150331,0.12461587243623917,2.9397172460375534,8
20150331,0.13668460843174834,3.2039987119339677,9
20150331,0.1362961706365049,3.4161249511558656,10
20150430,0.20502114333421573,3.1064693850177325,1
20150430,0.2408091267942798,2.919368442535514,2
20150430,0.2652367552952992,3.3269044340899847,3
20150430,0.26852554426132325,3.4232919451654924,4
20150430,0.23147161644419945,3.536797156141526,5
20150430,0.2655164752282242,3.378107642530726,6
20150430,0.2666315144324789,3.826742561914836,7
20150430,0.2541143822411529,3.6867416779780497,8
20150430,0.21175550190584813,3.882463067285236,9
20150430,0.25761433019975843,4.296167692326566,10
20150529,-0.15268066566377836,2.632171571449077,1
20150529,-0.12084391979131526,2.5665805166244553,2
20150529,-0.1431514616075017,2.850653201721525,3
20150529,-0.1376291103641908,2.9521473202354653,4
20150529,-0.1418245451088812,3.035192508329369,5
20150529,-0.13360978771300114,2.926759397540529,6
20150529,-0.12427143510378214,3.3511877719729553,7
20150529,-0.08824530823779708,3.3614040222117434,8
20150529,-0.07017404244770087,3.6100149391999308,9
20150529,-0.11741595561324614,3.791729057257288,10
20150630,-0.16070883411679238,2.2091583470061305,1
20150630,-0.18422979291432096,2.093739919548801,2
20150630,-0.1586717712262563,2.3983350090525724,3
20150630,-0.152586601632831,2.501689193121267,4
20150630,-0.16520926253457335,2.533750592377812,5
20150630,-0.13195781173213017,2.540550631974633,6
20150630,-0.12881082281936418,2.9195185176429272,7
20150630,-0.14222682303663559,2.8833222071899987,8
20150630,-0.11498005405730627,3.1949352263430395,9
20150630,-0.11267723258564133,3.364487520370974,10
20150731,-0.16378906156067008,1.8473223745110752,1
20150731,-0.12903361391183932,1.8235770911379354,2
20150731,-0.1511453920611694,2.035837723815293,3
20150731,-0.1383178414379327,2.1556609439801298,4
20150731,-0.16411274641653772,2.11792982392816,5
20150731,-0.1539708452173667,2.1493799038519836,6
20150731,-0.16192833271079332,2.446765751762721,7
20150731,-0.13407989689484112,2.496726662935358,8
20150731,-0.13346345205452814,2.768528141944682,9
20150731,-0.13291589276152094,2.91729365791587,10
20150831,0.012770832432074775,1.8709142190039787,1
20150831,0.01131518917395713,1.8442112108974555,2
20150831,0.01757678795963802,2.0716212118070265,3
20150831,0.00929244557073372,2.1756923059710216,4
20150831,0.03942090209863669,2.201420528169015,5
20150831,0.019584315757892545,2.1914740385726894,6
20150831,0.02700829039377428,2.51284871171187,7
20150831,0.025477635306418556,2.5603373543134365,8
20150831,0.025923032179900662,2.840296786059275,9
20150831,0.015368270553662855,2.962127416135206,10
20150930,0.15353081314891792,2.158157200379532,1
20150930,0.09349104560879806,2.016628445327726,2
20150930,0.10391226383596242,2.2868880617364944,3
20150930,0.09395948744205973,2.380119239871692,4
20150930,0.10474999479648539,2.4320193170395954,5
20150930,0.12666693642129268,2.4690613412854896,6
20150930,0.13379993466505624,2.849067705162089,7
20150930,0.12021205437233529,2.868120767561684,8
20150930,0.11577488744280129,3.1691318267694375,9
20150930,0.09951714146580204,3.256909869246464,10
20151030,0.10344182139729563,2.381400912048479,1
20151030,0.1127486609896049,2.244000602251976,2
20151030,0.08419297131789194,2.4794279627255045,3
20151030,0.13764995663952884,2.7077425500369388,4
20151030,0.09686963622351685,2.667608143569787,5
20151030,0.07039782033038988,2.642877877974017,6
20151030,0.113942692701406,3.1736981511768727,7
20151030,0.14686023683319016,3.289333662751984,8
20151030,0.09040966265820627,3.4556519661470473,9
20151030,0.12810829610444352,3.6741470431613745,10
20151130,0.029572917041701396,2.451825883663521,1
20151130,0.04249194465320727,2.3393525516446307,2
20151130,0.06044770138730238,2.629303683827663,3
20151130,0.04604022054671075,2.832407614224352,4
20151130,0.05153342829957297,2.8050791365677976,5
20151130,0.04824576713838091,2.7703855486499296,6
20151130,0.06152330502261916,3.36895455058145,7
20151130,0.07230589746898897,3.527171885312223,8
20151130,0.07460412007346506,3.7134578403615874,9
20151130,0.05750636353223593,3.885433878696302,10
20151231,-0.28381361892381984,1.7559643066498845,1
20151231,-0.2932132197718761,1.6534234577953546,2
20151231,-0.29140490884212367,1.863111683523603,3
20151231,-0.287140996018421,2.019107270745812,4
20151231,-0.2956533505554121,1.975748091268446,5
20151231,-0.27515402109844844,2.0081028249458703,6
20151231,-0.28726230271811437,2.4011809086287528,7
20151231,-0.30172267655345786,2.462944143411713,8
20151231,-0.2689691441208609,2.7146522633106307,9
20151231,-0.2675287417023705,2.845968642160919,10
20160129,-0.02546187204860173,1.7112541681520534,1
20160129,-0.05739130346346899,1.5585313303754031,2
20160129,-0.026233825060782645,1.8142351375493446,3
20160129,-0.038334748807067665,1.9417053007072473,4
20160129,-0.03472603376198491,1.9071381963458807,5
20160129,-0.04961458123961737,1.9084716442000884,6
20160129,-0.03430443787082438,2.318809747332088,7
20160129,-0.04116852692952566,2.3615483611177503,8
20160129,-0.031806013109086595,2.628309997837161,9
20160129,-0.02199108444783693,2.7833827054152627,10
20160229,0.17816991749968647,2.0161481821126994,1
20160229,0.17959551097248294,1.8384365610207973,2
20160229,0.1783404062931444,2.1377865690911935,3
20160229,0.16351700495007293,2.2592071359745773,4
20160229,0.17034842007164808,2.232016174951694,5
20160229,0.17536923165301177,2.243158850075018,6
20160229,0.18660195809160562,2.751504186626157,7
20160229,0.19326568298438196,2.8179546180298205,8
20160229,0.19005626653356722,3.12783678331894,9
20160229,0.163992907870391,3.239837728992468,10
20160331,-0.01517529670617479,1.9855525352455243,1
20160331,-0.011809535949432903,1.8167254783626705,2
20160331,-0.020505594016341777,2.0939499856118213,3
20160331,-0.007503658647792677,2.242254816811567,4
20160331,-0.009470927354002345,2.210876911905768,5
20160331,-0.004578998656832867,2.232887428713462,6
20160331,-0.005444674494478385,2.736523141959783,7
20160331,0.008485901611817503,2.8418675036649885,8
20160331,-0.0004771287602064467,3.126344402432387,9
20160331,-0.004665943457834443,3.2247208293364302,10
20160429,-0.021683741259977962,1.9424983278131671,1
20160429,-0.0006303048991349591,1.8155803873932752,2
20160429,0.001998162553514149,2.0981340380620024,3
20160429,0.010745222776451291,2.2663483443397783,4
20160429,-0.006523485733501699,2.1964542879124225,5
20160429,0.006776790271094901,2.248019238516817,6
20160429,0.007815855286284812,2.75791141082491,7
20160429,0.004941713417758509,2.8559111984393417,8
20160429,0.01230590778932572,3.1648169083663946,9
20160429,0.007148960732319631,3.24777423191805,10
20160531,0.055603584541115136,2.0505081978047013,1
20160531,0.055681241676765136,1.9166741577273152,2
20160531,0.04160331798203032,2.185423375616417,3
20160531,0.05096040246080258,2.381842368083707,4
20160531,0.07423673931832275,2.3595118923087894,5
20160531,0.06282440877813511,2.38924971809851,6
20160531,0.043837033108897305,2.8788100646526473,7
20160531,0.07957321492028013,3.0831652340259903,8
20160531,0.06783096421316515,3.3794894908190156,9
20160531,0.07208436353896142,3.4818879703441015,10
20160630,-0.02474703894760888,1.999764191571237,1
20160630,-0.031125136446408352,1.8570174130447477,2
20160630,-0.020894942640788616,2.1397590795370736,3
20160630,-0.019935927139051346,2.3343581321768845,4
20160630,-0.017643197194983973,2.3178825587088756,5
20160630,-0.031369506466504826,2.314300133616524,6
20160630,-0.0025923062207038328,2.8713473074138234,7
20160630,-0.01770327300197516,3.0285831181778295,8
20160630,-0.00421942202428216,3.3652299984306238,9
20160630,0.005562698147644651,3.5012566621070405,10
20160729,0.053281908752555784,2.106315444753164,1
20160729,0.044677861234955873,1.9399849793356576,2
20160729,0.04532833287383964,2.236750791364151,3
20160729,0.04365350122637013,2.4362610377626552,4
20160729,0.029686793432907477,2.386693059431005,5
20160729,0.050151973135351025,2.430366851744799,6
20160729,0.0395339363740399,2.9848629691728923,7
20160729,0.053306983863828705,3.190027749588799,8
20160729,0.03894134151720241,3.496276569083445,9
20160729,0.04899917730958969,3.672815358100005,10
20160831,0.0012082882159893948,2.1088604808842155,1
20160831,-0.013798870594891266,1.913215377649772,2
20160831,-0.016107731560425775,2.2007218100492874,3
20160831,-0.017382979951594324,2.3939115609863766,4
20160831,-0.003720534408341636,2.377813285781242,5
20160831,-0.0017212211494261886,2.4261836529187115,6
20160831,-0.011641721735572652,2.9501140250669664,7
20160831,-0.01061293515355688,3.1561721919443664,8
20160831,0.0075795116456616185,3.5227766380552668,9
20160831,-0.006991293844011204,3.647137626696731,10
20160930,0.04152481010876019,2.1964305118988015,1
20160930,0.017764131929705274,1.9472019880282836,2
20160930,0.013028138445207782,2.2293931184699978,3
20160930,0.022347957721394085,2.4474105953400564,4
20160930,0.016733149806262393,2.4176015917035407,5
20160930,0.016711522988937633,2.466728876809847,6
20160930,0.027785903150700175,3.032085607650999,7
20160930,0.02689601697968169,3.2410606528097015,8
20160930,0.02913476063246545,3.6254118921666487,9
20160930,0.03402698542394811,3.7712387255594733,10
20161031,0.026986581354929706,2.255704662598608,1
20161031,0.03528361851133832,2.0159063201383933,2
20161031,0.030065874517962277,2.2964217722211253,3
20161031,0.01690283941164461,2.488778783607447,4
20161031,0.016359138137472584,2.4571514701035926,5
20161031,0.03421188642977291,2.551120324996307,6
20161031,0.013357496087474718,3.0725866792920855,7
20161031,0.013473890227013507,3.284730348264752,8
20161031,0.02922498880506752,3.7313645141289773,9
20161031,0.023724468675935917,3.8607093605734852,10
20161130,-0.03929247667671476,2.1670724397538956,1
20161130,-0.06124445339412243,1.8924432394677606,2
20161130,-0.052579637306540694,2.175676748334895,3
20161130,-0.067442413935213,2.3209295346902175,4
20161130,-0.06333328596670174,2.30153199338402,5
20161130,-0.0625913607585652,2.391442232395955,6
20161130,-0.0636301384322282,2.87707756354371,7
20161130,-0.06765498497825773,3.062501965895273,8
20161130,-0.053756632080559696,3.5307789247844896,9
20161130,-0.05619134367069012,3.64377091408085,10
20161230,-0.018447543768432606,2.1270952760721715,1
20161230,-0.022507260567124043,1.8498495263685675,2
20161230,-0.02797282517145383,2.114816923024126,3
20161230,-0.03153388221214992,2.2477416161205963,4
20161230,-0.03653708415151602,2.2174407252643418,5
20161230,-0.021455269933295606,2.3401331937700167,6
20161230,-0.03336613703597291,2.7810805992953873,7
20161230,-0.025491898402039248,2.984432976924625,8
20161230,-0.028057334072806417,3.431714680954587,9
20161230,-0.004301286867606446,3.628098010099548,10
20170126,0.02506953131280243,2.1804205577009768,1
20170126,0.03357705455581472,1.9119620248354927,2
20170126,0.03801786241427796,2.1952177418350436,3
20170126,0.040803158933590655,2.339456574524811,4
20170126,0.03498843983815236,2.2950255166749223,5
20170126,0.03297457695697936,2.4172980958575683,6
20170126,0.03710868643606391,2.884282847208061,7
20170126,0.04452368872635715,3.117310941813893,8
20170126,0.03320770432984643,3.54567404742412,9
20170126,0.03898915372923617,3.769554481160055,10
20170228,-0.01959930424969314,2.1376858317983096,1
20170228,-0.019500300079735244,1.8746781916101425,2
20170228,-0.012787382542503,2.1671466528061094,3
20170228,-0.016457311531334007,2.3009554088638287,4
20170228,-0.0027382427995860104,2.288741179579021,5
20170228,-0.01359540853907415,2.3844339406836585,6
20170228,0.009593522951580669,2.911953280901602,7
20170228,0.010167438029358378,3.149006007633026,8
20170228,-0.007535468361474673,3.518955732819654,9
20170228,-0.0028796980217846713,3.758699302577649,10
20170331,-0.05644041196368299,2.0170339628026848,1
20170331,-0.0774297191375638,1.7295223857604531,2
20170331,-0.056241327424549015,2.0452634483286256,3
20170331,-0.04584567648027915,2.1954665515935092,4
20170331,-0.04903307063117257,2.1765171716642495,5
20170331,-0.038139098314414865,2.2934937801956967,6
20170331,-0.04638496989093355,2.776882415643176,7
20170331,-0.04479348839203379,3.0079510435836716,8
20170331,-0.03633355232842317,3.391099570559846,9
20170331,-0.0392274047500355,3.6112552837017597,10
20170428,-0.08379755666670241,1.8480114450060634,1
20170428,-0.08389716851367979,1.584420354714127,2
20170428,-0.06105243373489777,1.9203951371791337,3
20170428,-0.0555249385891976,2.073563406141642,4
20170428,-0.051661239893280086,2.064075595927059,5
20170428,-0.06160801047049003,2.1521961913713965,6
20170428,-0.05795179040350906,2.615957107916633,7
20170428,-0.07319307003682951,2.7877898721832977,8
20170428,-0.06276527047748703,3.1782562887975674,9
20170428,-0.0811484046547265,3.31820767862841,10
20170531,0.03620337174173982,1.914915690332608,1
20170531,0.03741541225602041,1.643702095472586,2
20170531,0.022810444197421065,1.964200203292757,3
20170531,0.03655434870534924,2.1493611659523952,4
20170531,0.030792214574519194,2.127633054574874,5
20170531,0.0504596836292559,2.260795330296087,6
20170531,0.041799650395563104,2.7253032004773363,7
20170531,0.051626164893453064,2.931712771812931,8
20170531,0.05308734587009978,3.3469814796647834,9
20170531,0.05842055843188754,3.512059224206859,10
20170630,-0.02784050375840208,1.8616034728588797,1
20170630,-0.01890268745664636,1.612631708490033,2
20170630,-0.018774704696384092,1.927322924511358,3
20170630,-0.01665513355899051,2.1135632686669505,4
20170630,-0.02428022408151731,2.0759736472465526,5
20170630,-0.00768378608588316,2.243423862594128,6
20170630,-0.011500476878101518,2.6939609140344305,7
20170630,-0.006339948170365206,2.9131258647892393,8
20170630,-0.018777374969942806,3.2841339534036638,9
20170630,-0.0008728516105468431,3.5089937176566743,10
20170731,0.03516884921646679,1.9270739246967046,1
20170731,0.04182618400044347,1.6800819390542865,2
20170731,0.03261289315970406,1.9901785011326951,3
20170731,0.04091364330179337,2.2000368423369627,4
20170731,0.042945419541505325,2.165127206484665,5
20170731,0.03552091525974599,2.323112331509026,6
20170731,0.024744250342915386,2.7606209573053277,7
20170731,0.03604141340391065,3.0181190383797327,8
20170731,0.04587887130836932,3.434806312411317,9
20170731,0.04321719500249044,3.660642583415157,10
20170831,0.028568825374476692,1.9821281631350722,1
20170831,0.02641416590368406,1.7244599021242495,2
20170831,0.0357143178538033,2.061256368707954,3
20170831,0.02076628262446234,2.245723429189162,4
20170831,0.03636586433643463,2.24386392874681,5
20170831,0.03654048526283615,2.4079999834224446,6
20170831,0.022904708730729695,2.8238521762483546,7
20170831,0.021211963138439538,3.082139268169266,8
20170831,0.04466669390094191,3.5882277545768164,9
20170831,0.04879717164261432,3.8392715878803294,10
20170929,-0.03499029611094706,1.9127729117771284,1
20170929,-0.04371007679964256,1.6490836273644944,2
20170929,-0.02919048073424535,2.001087304388844,3
20170929,-0.03357118844369722,2.1703318247554266,4
20170929,-0.022086529871413685,2.1943047610571558,5
20170929,-0.02784720175612576,2.3409439220553323,6
20170929,-0.0049931501219806496,2.809752258410065,7
20170929,-0.02811123336986543,2.9954965319233335,8
20170929,-0.020590843615480248,3.5143431180255993,9
20170929,-0.02315625317495451,3.7503684429839628,10
20171031,-0.0757896341750588,1.7678045525335777,1
20171031,-0.0690607953319633,1.5351966004897835,2
20171031,-0.06913425724112976,1.8627436199252667,3
20171031,-0.06553819706390451,2.028092189930542,4
20171031,-0.06431541687076281,2.0531771356082653,5
20171031,-0.05228366462238654,2.218550795134777,6
20171031,-0.07118896718407675,2.6097288970907253,7
20171031,-0.05721385659040157,2.8241126229288267,8
20171031,-0.06022853060278577,3.302679395992905,9
20171031,-0.07404937889768348,3.472655989143528,10
20171130,-0.01939765643998692,1.7335132871704866,1
20171130,-0.010678438099641419,1.5188030986206733,2
20171130,-0.004012443562103729,1.8552694662796478,3
20171130,-0.007692868504972861,2.012490343397444,4
20171130,-0.0009033881499598273,2.0513223197141883,5
20171130,-0.00983259368013134,2.1967366866074847,6
20171130,-0.007903530516922164,2.589102825111675,7
20171130,-0.010664316152392939,2.79399539306795,8
20171130,-0.012946671714469282,3.259920690074843,9
20171130,-0.014105486282547819,3.4236724877246565,10
20171229,-0.03656298779773681,1.6701308620044575,1
20171229,-0.03613353573636224,1.4639233725801655,2
20171229,-0.04908463626070225,1.764204239361724,3
20171229,-0.04831538750085507,1.9152560926144675,4
20171229,-0.046809449238608414,1.9553010517175025,5
20171229,-0.0516677372317389,2.0832362727165283,6
20171229,-0.02326232440294007,2.5288742752813587,7
20171229,-0.018358876417908454,2.74270077693441,8
20171229,-0.03305531775681214,3.152162975802413,9
20171229,-0.010279489712361145,3.388478881608597,10
20180131,-0.0391210089625007,1.604793657583432,1
20180131,-0.04524030272710222,1.3976950360353584,2
20180131,-0.03369347369230036,1.704762070234945,3
20180131,-0.031086774726822863,1.8557169579191866,4
20180131,-0.026552034961799698,1.9033838298314556,5
20180131,-0.02582936493509258,2.029427602782511,6
20180131,-0.027627285276139668,2.4590083442506696,7
20180131,-0.03946304857871774,2.63446544293736,8
20180131,-0.02078634922904843,3.0866410153605073,9
20180131,-0.028402492423340697,3.2922376358470586,10
20180228,0.04669998526344599,1.6797374977434498,1
20180228,0.06037726438111668,1.4820840387502396,2
20180228,0.08144667724514387,1.843609276349134,3
20180228,0.08193875123656658,2.007772088099605,4
20180228,0.05267965394111185,2.003653431304085,5
20180228,0.06212631553128056,2.1555084623808676,6
20180228,0.060392752215239875,2.6075146258802073,7
20180228,0.06096914563054412,2.795086550186444,8
20180228,0.05677150723910529,3.2618742781085657,9
20180228,0.04313876883275003,3.4342607141623445,10
20180330,-0.04228831759368579,1.6087042249648518,1
20180330,-0.038408450195975274,1.4251594877616511,2
20180330,-0.025023680806750992,1.7974753862854083,3
20180330,-0.03170302502330491,1.9441196393494902,4
20180330,-0.03610909096442727,1.9313033272919389,5
20180330,-0.03367949158017425,2.082912033271117,6
20180330,-0.039955426478126777,2.5033302669552104,7
20180330,-0.052160491803043496,2.6492934610966468,8
20180330,-0.05163218966876282,3.0934565667056053,9
20180330,-0.0557245615426295,3.24288804164257,10
20180427,-0.046020573033711876,1.534670734690216,1
20180427,0.007556724343275034,1.435929025155869,2
20180427,-0.019412705627856353,1.7625815257381323,3
20180427,-0.007623497627046394,1.929298647892215,4
20180427,-0.007107666549287406,1.9175762672360186,5
20180427,0.006759031726692344,2.0969905017879054,6
20180427,0.021582293796374774,2.557357876245995,7
20180427,-0.00581569011586669,2.6338859913009167,8
20180427,0.002119978142128831,3.100014627010646,9
20180427,-0.02738579385430684,3.1540789782415497,10
20180531,-0.10053840163623062,1.3803773919865618,1
20180531,-0.08386071246757276,1.3155109940534306,2
20180531,-0.09860270927503423,1.588786211982229,3
20180531,-0.10776814402088442,1.7213817133468692,4
20180531,-0.0774938953188522,1.7689758127169153,5
20180531,-0.08462160297384091,1.9195398041056937,6
20180531,-0.0807266705232802,2.350910889560169,7
20180531,-0.09048338392792821,2.395563073927644,8
20180531,-0.08488389259126539,2.8368733183801225,9
20180531,-0.0932226235212611,2.860047461096614,10
20180629,-0.0008835839850899196,1.3791577126296224,1
20180629,-0.022890131914879652,1.285398773864073,2
20180629,-0.013442745248856802,1.5674285636796557,3
20180629,0.00039587034425947465,1.7220631573183336,4
20180629,-0.0032180750907156996,1.7632831157179325,5
20180629,-0.016851730353876104,1.8871922369233725,6
20180629,-0.0010272368628710948,2.3484959472330877,7
20180629,0.008789225138910561,2.416618217118855,8
20180629,0.009082064485354646,2.8626379847944325,9
20180629,-0.004964340393866062,2.845849211957118,10
20180731,-0.09039225399275486,1.2544925383735388,1
20180731,-0.07389699554036766,1.1904116664042457,2
20180731,-0.07173982792852363,1.4549815082310242,3
20180731,-0.07828733347570804,1.5872474246551225,4
20180731,-0.07474728072882264,1.6314824976629712,5
20180731,-0.08343602557163554,1.7297324171848418,6
20180731,-0.08255431100135735,2.15461748241978,7
20180731,-0.09164392870664861,2.1951498295180265,8
20180731,-0.08959207535756053,2.6061683067393147,9
20180731,-0.12004365428398545,2.5042230730125854,10
20180831,-0.024217464232816455,1.2241119101951425,1
20180831,-0.025700632853112304,1.1598173332219286,2
20180831,-0.02543404787735526,1.4179754388900099,3
20180831,-0.024851701241395574,1.547801625861419,4
20180831,-0.02412386872907124,1.5921248280555724,5
20180831,-0.03349658053730464,1.6717922959646232,6
20180831,-0.02413593203132358,2.1026137813105947,7
20180831,-0.03038479048096543,2.1284506618737944,8
20180831,-0.03192495229696335,2.522966507868804,9
20180831,-0.014129316626310784,2.4688401123110775,10
20180928,-0.08794273743700687,1.1164601578833382,1
20180928,-0.0997030699481205,1.04417998452066,2
20180928,-0.08621438999932929,1.2957255513920765,3
20180928,-0.08406261199438281,1.4176893783423556,4
20180928,-0.06985603410858843,1.480905301761792,5
20180928,-0.0806480579339145,1.5369654940261963,6
20180928,-0.08409811478483431,1.9257879261817619,7
20180928,-0.07474341725430622,1.9693629859481572,8
20180928,-0.0871674304977087,2.3030460001461033,9
20180928,-0.09068811010975708,2.2449456683624254,10
20181031,0.05770178540244464,1.180881902323902,1
20181031,0.043775973263557866,1.0898899796053787,2
20181031,0.06514885768581236,1.3801405909395896,3
20181031,0.04349884557919115,1.4793572296901294,4
20181031,0.06159453899037892,1.5721209811122174,5
20181031,0.05914693505427926,1.6278722922820321,6
20181031,0.054859236848057824,2.0314351821432974,7
20181031,0.0608576415278097,2.089213772585127,8
20181031,0.0776259215058055,2.481822068177704,9
20181031,0.07527145535861646,2.413925996021087,10
20181130,-0.06869164392532334,1.0997651831716102,1
20181130,-0.05939634033725116,1.0251545034465779,2
20181130,-0.05184570348725148,1.3085862310910157,3
20181130,-0.04896109496543388,1.4069262798794697,4
20181130,-0.06529675373318578,1.4694665845697585,5
20181130,-0.06303021651438978,1.5252671492417196,6
20181130,-0.05733718832586032,1.9149584005329687,7
20181130,-0.060974491325824665,1.9618250255308418,8
20181130,-0.06829800498123328,2.3123185722027686,9
20181130,-0.06653553041457172,2.2533141494943005,10
20181228,-0.009803483555381964,1.0889836532836057,1
20181228,-0.00994525338522445,1.0149590821507977,2
20181228,0.005109083643694667,1.3152719076006467,3
20181228,-0.013633892901314004,1.387744397659549,4
20181228,0.00678500533142623,1.479436923180417,5
20181228,0.009061792508246791,1.5390888036677932,6
20181228,0.004911058703870097,1.9243628736534555,7
20181228,0.013628265566778097,1.9885612979743272,8
20181228,-0.00577713192971685,2.2989600027476187,9
20181228,0.00618047790548748,2.2672407078093726,10
20190131,0.21046230233722096,1.3181736601612712,1
20190131,0.18732680927764433,1.205088128557473,2
20190131,0.18915412720360214,1.5640610173182639,3
20190131,0.1879505093954994,1.6485716641104118,4
20190131,0.20093483788665867,1.7767073415032113,5
20190131,0.1928786026968674,1.8359461015456304,6
20190131,0.20188276705260755,2.3128585753999227,7
20190131,0.18669205271928235,2.359809888651275,8
20190131,0.21322798731374348,2.7891626170482917,9
20190131,0.22821340227926235,2.7846554235245926,10
20190228,0.10552579615222313,1.4572749851166795,1
20190228,0.0935003077452865,1.3177642394377882,2
20190228,0.09846626357184673,1.718068261691975,3
20190228,0.0856888472599091,1.7898358696333831,4
20190228,0.10957698734951693,1.9713935793869026,5
20190228,0.0925400814501407,2.005844703320731,6
20190228,0.11021549792107121,2.5677714349086447,7
20190228,0.10368355126438988,2.6044833582154636,8
20190228,0.10874276004993089,3.092463858254211,9
20190228,0.10308427969844991,3.0717096220670075,10
20190329,-0.07482104089325003,1.3482401538625541,1
20190329,-0.07733626489980938,1.2158532751411315,2
20190329,-0.07607530857527289,1.5873656885303753,3
20190329,-0.07451737555847715,1.6564619979478787,4
20190329,-0.07022897391462268,1.8329446311246853,5
20190329,-0.06958882216879592,1.8662603329631235,6
20190329,-0.06918431060095376,2.3901219384036683,7
20190329,-0.07088501608928555,2.419864513464084,8
20190329,-0.09194917513099155,2.808114357365333,9
20190329,-0.05425837947656453,2.905043635751081,10
20190430,-0.00079971377835375,1.3471619476349805,1
20190430,-0.01980225332181551,1.1917766405846277,2
20190430,0.0026504567456266948,1.591572932627317,3
20190430,-0.00937263076528172,1.6409365912643925,4
20190430,-0.031224535295720557,1.7757117867950312,5
20190430,-0.025294190577663023,1.8190547884336215,6
20190430,-0.046817392445967054,2.2782226616197083,7
20190430,-0.038405709851891734,2.3269278990790934,8
20190430,-0.04960652526429066,2.6688135615516724,9
20190430,-0.048076081030878015,2.7653805225204757,10
20190531,0.021148884281365632,1.375652919773772,1
20190531,0.015149053731150275,1.209830928948374,2
20190531,0.030702940951553348,1.640438902397864,3
20190531,0.018236720125267336,1.6708618926225913,4
20190531,0.04305097955390891,1.8521579186219792,5
20190531,0.03880450184112716,1.889642303320505,6
20190531,0.05503564851291087,2.403606123258759,7
20190531,0.0434441412472224,2.428019283398788,8
20190531,0.031297513046078196,2.7523407888118863,9
20190531,0.02707209202744587,2.8402451585170563,10
20190628,-0.04856471489366865,1.3088447279323159,1
20190628,-0.01881953328046615,1.1870624755172927,2
20190628,0.00184535051299628,1.643466087167943,3
20190628,-0.026309841096471942,1.6269017817335405,4
20190628,-0.020025054620175342,1.8150683551363838,5
20190628,-0.023419105161258447,1.8453885715018794,6
20190628,-0.00891508377957606,2.3821777732968052,7
20190628,-0.03179368098361379,2.3508236128803444,8
20190628,-0.01988682617644788,2.697605465966437,9
20190628,-0.018970258245977978,2.786364974378099,10
20190731,0.013589352245382935,1.3266310799747005,1
20190731,0.01833171896380814,1.2088233712109582,2
20190731,0.02098392570905072,1.6779524574464193,3
20190731,0.003695095134552684,1.632913338591619,4
20190731,0.0023377383688913955,1.8193115100723467,5
20190731,0.02139296715387573,1.8848669085981566,6
20190731,-0.00305908183724668,2.3748904965374202,7
20190731,0.0070783789426205335,2.3674636332395718,8
20190731,-0.006215074486438987,2.6808396470604303,9
20190731,-0.019553046848467814,2.731883049497154,10
20190830,0.01094632215202318,1.34115281115299,1
20190830,0.026883042376756094,1.2413202211252354,2
